type,survey_year,transect_number,taxa_code,scientific_name,pct_cover,zone
Phyllospadix,2004,4,SARMUT,Sargassum muticum,13,Zone III
Phyllospadix,2005,3,ARTCOR,Articulated corallines,10,Zone III
Phyllospadix,2005,3,CRUCOR,Crustose corallines,2,Zone III
Phyllospadix,2005,3,EGRMEN,Egregia menziesii,4,Zone III
Phyllospadix,2005,3,NONCRU,Non-coralline crust,3,Zone III
Phyllospadix,2005,3,OTHGRE,Other green algae,2,Zone III
Phyllospadix,2005,3,OTHRED,Other red algae,6,Zone III
Phyllospadix,2005,3,PHYALL,Phyllospadix spp,65,Zone III
Phyllospadix,2005,3,ROCK,Bare rock,3,Zone III
Phyllospadix,2005,3,SAND,Sand,4,Zone III
Phyllospadix,2005,3,SARMUT,Sargassum muticum,1,Zone III
Phyllospadix,2005,4,ARTCOR,Articulated corallines,15,Zone III
Phyllospadix,2005,4,EGRMEN,Egregia menziesii,7.000000000000001,Zone III
Phyllospadix,2005,4,OTHGRE,Other green algae,2,Zone III
Phyllospadix,2005,4,OTHRED,Other red algae,11,Zone III
Phyllospadix,2005,4,PHYALL,Phyllospadix spp,63,Zone III
Phyllospadix,2005,4,ROCK,Bare rock,1,Zone III
Phyllospadix,2005,4,SARMUT,Sargassum muticum,1,Zone III
Phyllospadix,2006,3,ARTCOR,Articulated corallines,3,Zone III
Phyllospadix,2006,3,CRUCOR,Crustose corallines,1,Zone III
Phyllospadix,2006,3,EGRMEN,Egregia menziesii,3,Zone III
Phyllospadix,2006,3,OTHGRE,Other green algae,1,Zone III
Phyllospadix,2006,3,OTHRED,Other red algae,9,Zone III
Phyllospadix,2006,3,PHYALL,Phyllospadix spp,77,Zone III
Phyllospadix,2006,3,ROCK,Bare rock,1,Zone III
Phyllospadix,2006,3,SAND,Sand,5,Zone III
Phyllospadix,2006,4,EGRMEN,Egregia menziesii,5,Zone III
Phyllospadix,2006,4,PHYALL,Phyllospadix spp,92,Zone III
Phyllospadix,2006,4,SAND,Sand,1,Zone III
Phyllospadix,2006,4,SARMUT,Sargassum muticum,2,Zone III
Phyllospadix,2007,3,ARTCOR,Articulated corallines,10,Zone III
Phyllospadix,2007,3,CRUCOR,Crustose corallines,1,Zone III
Phyllospadix,2007,3,NONCRU,Non-coralline crust,2,Zone III
Phyllospadix,2007,3,OTHGRE,Other green algae,1,Zone III
Phyllospadix,2007,3,OTHRED,Other red algae,3,Zone III
Phyllospadix,2007,3,PHYALL,Phyllospadix spp,73,Zone III
Phyllospadix,2007,3,ROCK,Bare rock,1,Zone III
Phyllospadix,2007,3,SAND,Sand,7.000000000000001,Zone III
Phyllospadix,2007,3,SARMUT,Sargassum muticum,2,Zone III
Phyllospadix,2007,4,ARTCOR,Articulated corallines,11,Zone III
Phyllospadix,2007,4,HALCYS,Halidrys dioica/cystoseira spp,1,Zone III
Phyllospadix,2007,4,OTHGRE,Other green algae,1,Zone III
Phyllospadix,2007,4,OTHRED,Other red algae,6,Zone III
Phyllospadix,2007,4,PHYALL,Phyllospadix spp,73,Zone III
Phyllospadix,2007,4,ROCK,Bare rock,1,Zone III
Phyllospadix,2007,4,SAND,Sand,6,Zone III
Phyllospadix,2007,4,SARMUT,Sargassum muticum,1,Zone III
Phyllospadix,2008,3,ARTCOR,Articulated corallines,16,Zone III
Phyllospadix,2008,3,CRUCOR,Crustose corallines,1,Zone III
Phyllospadix,2008,3,OTHGRE,Other green algae,4,Zone III
Phyllospadix,2008,3,OTHRED,Other red algae,2,Zone III
Phyllospadix,2008,3,PHYALL,Phyllospadix spp,60,Zone III
Phyllospadix,2008,3,ROCK,Bare rock,5,Zone III
Phyllospadix,2008,3,SAND,Sand,3,Zone III
Phyllospadix,2008,3,SARMUT,Sargassum muticum,9,Zone III
Phyllospadix,2008,4,ARTCOR,Articulated corallines,5,Zone III
Phyllospadix,2008,4,EGRMEN,Egregia menziesii,2,Zone III
Phyllospadix,2008,4,NONCRU,Non-coralline crust,1,Zone III
Phyllospadix,2008,4,OTHGRE,Other green algae,3,Zone III
Phyllospadix,2008,4,OTHRED,Other red algae,5,Zone III
Phyllospadix,2008,4,PHYALL,Phyllospadix spp,80,Zone III
Phyllospadix,2008,4,SAND,Sand,3,Zone III
Phyllospadix,2009,3,ARTCOR,Articulated corallines,7.000000000000001,Zone III
Phyllospadix,2009,3,OTHRED,Other red algae,6,Zone III
Phyllospadix,2009,3,PHYALL,Phyllospadix spp,71,Zone III
Phyllospadix,2009,3,ROCK,Bare rock,2,Zone III
Phyllospadix,2009,3,SAND,Sand,10,Zone III
Phyllospadix,2009,3,SARMUT,Sargassum muticum,4,Zone III
Phyllospadix,2009,4,ARTCOR,Articulated corallines,3,Zone III
Phyllospadix,2009,4,OTHRED,Other red algae,11,Zone III
Phyllospadix,2009,4,PHYALL,Phyllospadix spp,74,Zone III
Phyllospadix,2009,4,ROCK,Bare rock,3,Zone III
Phyllospadix,2009,4,SAND,Sand,7.000000000000001,Zone III
Phyllospadix,2009,4,SARMUT,Sargassum muticum,2,Zone III
Phyllospadix,2010,3,ARTCOR,Articulated corallines,7.000000000000001,Zone III
Phyllospadix,2010,3,EGRMEN,Egregia menziesii,4,Zone III
Phyllospadix,2010,3,OTHRED,Other red algae,3,Zone III
Phyllospadix,2010,3,PHYALL,Phyllospadix spp,70,Zone III
Phyllospadix,2010,3,ROCK,Bare rock,6,Zone III
Phyllospadix,2010,3,SAND,Sand,10,Zone III
Phyllospadix,2010,4,ARTCOR,Articulated corallines,9,Zone III
Phyllospadix,2010,4,CRUCOR,Crustose corallines,1,Zone III
Phyllospadix,2010,4,EGRMEN,Egregia menziesii,33,Zone III
Phyllospadix,2010,4,OTHBRO,Other brown algae,2,Zone III
Phyllospadix,2010,4,OTHRED,Other red algae,1,Zone III
Phyllospadix,2010,4,PHYALL,Phyllospadix spp,37,Zone III
Phyllospadix,2010,4,ROCK,Bare rock,11,Zone III
Phyllospadix,2010,4,SARMUT,Sargassum muticum,6,Zone III
Phyllospadix,2011,3,ARTCOR,Articulated corallines,8,Zone III
Phyllospadix,2011,3,EGRMEN,Egregia menziesii,20,Zone III
Phyllospadix,2011,3,OTHRED,Other red algae,1,Zone III
Phyllospadix,2011,3,PHYALL,Phyllospadix spp,68,Zone III
Phyllospadix,2011,3,ROCK,Bare rock,2,Zone III
Phyllospadix,2011,3,SAND,Sand,1,Zone III
Phyllospadix,2011,4,ARTCOR,Articulated corallines,4,Zone III
Phyllospadix,2011,4,EGRMEN,Egregia menziesii,51,Zone III
Phyllospadix,2011,4,OTHRED,Other red algae,5,Zone III
Phyllospadix,2011,4,PHYALL,Phyllospadix spp,35,Zone III
Phyllospadix,2011,4,ROCK,Bare rock,3,Zone III
Phyllospadix,2011,4,SAND,Sand,2,Zone III
Phyllospadix,2012,3,ARTCOR,Articulated corallines,4,Zone III
Phyllospadix,2012,3,OTHRED,Other red algae,4,Zone III
Phyllospadix,2012,3,PHYALL,Phyllospadix spp,90,Zone III
Phyllospadix,2012,3,ROCK,Bare rock,1,Zone III
Phyllospadix,2012,3,SAND,Sand,1,Zone III
Phyllospadix,2012,4,CRUCOR,Crustose corallines,1,Zone III
Phyllospadix,2012,4,EGRMEN,Egregia menziesii,16,Zone III
Phyllospadix,2012,4,OTHBRO,Other brown algae,1,Zone III
Phyllospadix,2012,4,OTHGRE,Other green algae,1,Zone III
Phyllospadix,2012,4,OTHRED,Other red algae,12,Zone III
Phyllospadix,2012,4,PHYALL,Phyllospadix spp,53,Zone III
Phyllospadix,2012,4,ROCK,Bare rock,9,Zone III
Phyllospadix,2012,4,SAND,Sand,2,Zone III
Phyllospadix,2013,3,OTHRED,Other red algae,7.000000000000001,Zone III
Phyllospadix,2013,3,PHYALL,Phyllospadix spp,92,Zone III
Phyllospadix,2013,3,SAND,Sand,1,Zone III
Phyllospadix,2013,4,ARTCOR,Articulated corallines,4,Zone III
Phyllospadix,2013,4,OTHRED,Other red algae,4,Zone III
Phyllospadix,2013,4,PHYALL,Phyllospadix spp,70,Zone III
Phyllospadix,2013,4,ROCK,Bare rock,6,Zone III
Phyllospadix,2013,4,SAND,Sand,11,Zone III
Phyllospadix,2013,4,SARMUT,Sargassum muticum,1,Zone III
Phyllospadix,2014,3,OTHRED,Other red algae,8,Zone III
Phyllospadix,2014,3,PHYALL,Phyllospadix spp,85,Zone III
Phyllospadix,2014,3,SAND,Sand,7.000000000000001,Zone III
Phyllospadix,2014,4,ARTCOR,Articulated corallines,4,Zone III
Phyllospadix,2014,4,CRUCOR,Crustose corallines,1,Zone III
Phyllospadix,2014,4,OTHBRO,Other brown algae,5,Zone III
Phyllospadix,2014,4,OTHGRE,Other green algae,1,Zone III
Phyllospadix,2014,4,OTHRED,Other red algae,8,Zone III
Phyllospadix,2014,4,PHYALL,Phyllospadix spp,69,Zone III
Phyllospadix,2014,4,ROCK,Bare rock,5,Zone III
Phyllospadix,2014,4,SAND,Sand,4,Zone III
Phyllospadix,2014,4,SARMUT,Sargassum muticum,3,Zone III
Phyllospadix,2015,3,ARTCOR,Articulated corallines,4,Zone III
Phyllospadix,2015,3,OTHBRO,Other brown algae,6,Zone III
Phyllospadix,2015,3,PHYALL,Phyllospadix spp,71,Zone III
Phyllospadix,2015,3,ROCK,Bare rock,11,Zone III
Phyllospadix,2015,3,SAND,Sand,3,Zone III
Phyllospadix,2015,3,SARMUT,Sargassum muticum,5,Zone III
Phyllospadix,2015,4,ARTCOR,Articulated corallines,3,Zone III
Phyllospadix,2015,4,OTHRED,Other red algae,9,Zone III
Phyllospadix,2015,4,PHYALL,Phyllospadix spp,65,Zone III
Phyllospadix,2015,4,ROCK,Bare rock,1,Zone III
Phyllospadix,2015,4,SAND,Sand,11,Zone III
Phyllospadix,2015,4,SARMUT,Sargassum muticum,10,Zone III
Phyllospadix,2016,3,CRUCOR,Crustose corallines,1,Zone III
Phyllospadix,2016,3,OTHBRO,Other brown algae,4,Zone III
Phyllospadix,2016,3,OTHRED,Other red algae,6,Zone III
Phyllospadix,2016,3,PHYALL,Phyllospadix spp,43,Zone III
Phyllospadix,2016,3,ROCK,Bare rock,13,Zone III
Phyllospadix,2016,3,SAND,Sand,19,Zone III
Phyllospadix,2016,3,SARMUT,Sargassum muticum,14.000000000000002,Zone III
Phyllospadix,2016,4,OTHRED,Other red algae,7.000000000000001,Zone III
Phyllospadix,2016,4,PHYALL,Phyllospadix spp,88,Zone III
Phyllospadix,2016,4,ROCK,Bare rock,1,Zone III
Phyllospadix,2016,4,SAND,Sand,1,Zone III
Phyllospadix,2017,3,ARTCOR,Articulated corallines,1,Zone III
Phyllospadix,2017,3,EGRMEN,Egregia menziesii,1,Zone III
Phyllospadix,2017,3,OTHRED,Other red algae,5,Zone III
Phyllospadix,2017,3,PHYALL,Phyllospadix spp,64,Zone III
Phyllospadix,2017,3,ROCK,Bare rock,1,Zone III
Phyllospadix,2017,3,SAND,Sand,10,Zone III
Phyllospadix,2017,3,SARMUT,Sargassum muticum,17,Zone III
Phyllospadix,2017,4,ARTCOR,Articulated corallines,4,Zone III
Phyllospadix,2017,4,EGRMEN,Egregia menziesii,10,Zone III
Phyllospadix,2017,4,OTHRED,Other red algae,3,Zone III
Phyllospadix,2017,4,PHYALL,Phyllospadix spp,73,Zone III
Phyllospadix,2017,4,SAND,Sand,7.000000000000001,Zone III
Phyllospadix,2017,4,SARMUT,Sargassum muticum,3,Zone III
Phyllospadix,2019,3,CRUCOR,Crustose corallines,1,Zone III
Phyllospadix,2019,3,OTHRED,Other red algae,9,Zone III
Phyllospadix,2019,3,PHYALL,Phyllospadix spp,77,Zone III
Phyllospadix,2019,3,ROCK,Bare rock,5,Zone III
Phyllospadix,2019,3,SAND,Sand,2,Zone III
Phyllospadix,2019,3,SARMUT,Sargassum muticum,6,Zone III
Phyllospadix,2019,4,ARTCOR,Articulated corallines,1,Zone III
Phyllospadix,2019,4,EGRMEN,Egregia menziesii,1,Zone III
Phyllospadix,2019,4,OTHRED,Other red algae,4,Zone III
Phyllospadix,2019,4,PHYALL,Phyllospadix spp,88,Zone III
Phyllospadix,2019,4,SAND,Sand,1,Zone III
Phyllospadix,2019,4,SARMUT,Sargassum muticum,5,Zone III
Phyllospadix,2020,3,ARTCOR,Articulated corallines,1,Zone III
Phyllospadix,2020,3,CRUCOR,Crustose corallines,1,Zone III
Phyllospadix,2020,3,OTHBRO,Other brown algae,3,Zone III
Phyllospadix,2020,3,OTHGRE,Other green algae,2,Zone III
Phyllospadix,2020,3,OTHRED,Other red algae,7.000000000000001,Zone III
Phyllospadix,2020,3,PHYALL,Phyllospadix spp,78,Zone III
Phyllospadix,2020,3,SAND,Sand,7.000000000000001,Zone III
Phyllospadix,2020,3,SARMUT,Sargassum muticum,1,Zone III
Phyllospadix,2020,4,ARTCOR,Articulated corallines,1,Zone III
Phyllospadix,2020,4,OTHRED,Other red algae,5,Zone III
Phyllospadix,2020,4,PHYALL,Phyllospadix spp,86,Zone III
Phyllospadix,2020,4,SAND,Sand,3,Zone III
Phyllospadix,2020,4,SARMUT,Sargassum muticum,5,Zone III
Phyllospadix,2021,3,ARTCOR,Articulated corallines,2,Zone III
Phyllospadix,2021,3,OTHRED,Other red algae,7.000000000000001,Zone III
Phyllospadix,2021,3,PHYALL,Phyllospadix spp,85,Zone III
Phyllospadix,2021,3,ROCK,Bare rock,1,Zone III
Phyllospadix,2021,3,SAND,Sand,1,Zone III
Phyllospadix,2021,3,SARMUT,Sargassum muticum,4,Zone III
Phyllospadix,2021,4,OTHBRO,Other brown algae,1,Zone III
Phyllospadix,2021,4,PHYALL,Phyllospadix spp,97,Zone III
Phyllospadix,2021,4,SAND,Sand,1,Zone III
Phyllospadix,2021,4,SARMUT,Sargassum muticum,1,Zone III
Red algae,1990,1,PHYALL,Phyllospadix spp,7.5,Zone III
Red algae,1991,1,PHYALL,Phyllospadix spp,11.3,Zone III
Red algae,1992,1,PHYALL,Phyllospadix spp,11.5,Zone III
Red algae,1993,1,PHYALL,Phyllospadix spp,9.8,Zone III
Red algae,1995,1,PHYALL,Phyllospadix spp,6.9,Zone III
Red algae,1996,1,PHYALL,Phyllospadix spp,5,Zone III
Red algae,1996,1,SARMUT,Sargassum muticum,0.3,Zone III
Red algae,1997,1,PHYALL,Phyllospadix spp,9.8,Zone III
Red algae,1998,1,OTHINV,Other invertebrates,0.3,Zone III
Red algae,1998,1,PHYALL,Phyllospadix spp,17.2,Zone III
Red algae,1998,2,OTHINV,Other invertebrates,0.1,Zone III
Red algae,1999,1,PHYALL,Phyllospadix spp,19.8,Zone III
Red algae,2000,1,OTHINV,Other invertebrates,1,Zone III
Red algae,2000,1,PHYALL,Phyllospadix spp,17,Zone III
Red algae,2001,1,CRUCOR,Crustose corallines,3,Zone III
Red algae,2001,1,PHYALL,Phyllospadix spp,13,Zone III
Red algae,2002,1,PHYALL,Phyllospadix spp,11,Zone III
Red algae,2003,1,ANEMON,Anemones (generic),3,Zone III
Red algae,2003,1,ARTCOR,Articulated corallines,49,Zone III
Red algae,2003,1,CRUCOR,Crustose corallines,1,Zone III
Red algae,2003,1,NONCRU,Non-coralline crust,1,Zone III
Red algae,2003,1,OTHGRE,Other green algae,3,Zone III
Red algae,2003,1,OTHRED,Other red algae,22,Zone III
Red algae,2003,1,PHYALL,Phyllospadix spp,11,Zone III
Red algae,2003,1,ROCK,Bare rock,2,Zone III
Red algae,2003,1,SARMUT,Sargassum muticum,8,Zone III
Red algae,2003,2,ARTCOR,Articulated corallines,60,Zone III
Red algae,2003,2,OTHGRE,Other green algae,7.000000000000001,Zone III
Red algae,2003,2,OTHINV,Other invertebrates,1,Zone III
Red algae,2003,2,OTHRED,Other red algae,5,Zone III
Red algae,2003,2,SARMUT,Sargassum muticum,27,Zone III
Red algae,2004,1,ANEMON,Anemones (generic),2,Zone III
Red algae,2004,1,ARTCOR,Articulated corallines,28.000000000000004,Zone III
Red algae,2004,1,CRUCOR,Crustose corallines,1,Zone III
Red algae,2004,1,OTHGRE,Other green algae,1,Zone III
Red algae,2004,1,OTHRED,Other red algae,48,Zone III
Red algae,2004,1,PHYALL,Phyllospadix spp,15,Zone III
Red algae,2004,1,ROCK,Bare rock,2,Zone III
Red algae,2004,1,SAND,Sand,3,Zone III
Red algae,2004,2,ARTCOR,Articulated corallines,24,Zone III
Red algae,2004,2,COLPOM,Colpomenia,1,Zone III
Red algae,2004,2,OTHRED,Other red algae,43,Zone III
Red algae,2004,2,ROCK,Bare rock,1,Zone III
Red algae,2004,2,SAND,Sand,31,Zone III
Red algae,2005,1,ANEMON,Anemones (generic),2,Zone III
Red algae,2005,1,ARTCOR,Articulated corallines,25,Zone III
Red algae,2005,1,CRUCOR,Crustose corallines,2,Zone III
Red algae,2005,1,NONCRU,Non-coralline crust,1,Zone III
Red algae,2005,1,OTHRED,Other red algae,42,Zone III
Red algae,2005,1,PHYALL,Phyllospadix spp,16,Zone III
Red algae,2005,1,ROCK,Bare rock,4,Zone III
Red algae,2005,1,SAND,Sand,8,Zone III
Red algae,2005,2,ARTCOR,Articulated corallines,56.00000000000001,Zone III
Red algae,2005,2,OTHRED,Other red algae,37,Zone III
Red algae,2005,2,ROCK,Bare rock,4,Zone III
Red algae,2005,2,SAND,Sand,2,Zone III
Red algae,2006,1,ANEMON,Anemones (generic),2,Zone III
Red algae,2006,1,ARTCOR,Articulated corallines,31,Zone III
Red algae,2006,1,OTHGRE,Other green algae,1,Zone III
Red algae,2006,1,OTHRED,Other red algae,34,Zone III
Red algae,2006,1,PHYALL,Phyllospadix spp,20,Zone III
Red algae,2006,1,ROCK,Bare rock,2,Zone III
Red algae,2006,1,SAND,Sand,10,Zone III
Red algae,2006,2,ARTCOR,Articulated corallines,43,Zone III
Red algae,2006,2,CRUCOR,Crustose corallines,1,Zone III
Red algae,2006,2,OTHGRE,Other green algae,2,Zone III
Red algae,2006,2,OTHRED,Other red algae,33,Zone III
Red algae,2006,2,SAND,Sand,21,Zone III
Red algae,2007,1,ARTCOR,Articulated corallines,44,Zone III
Red algae,2007,1,CRUCOR,Crustose corallines,3,Zone III
Red algae,2007,1,NONCRU,Non-coralline crust,1,Zone III
Red algae,2007,1,OTHGRE,Other green algae,3,Zone III
Red algae,2007,1,OTHRED,Other red algae,15,Zone III
Red algae,2007,1,PHYALL,Phyllospadix spp,15,Zone III
Red algae,2007,1,ROCK,Bare rock,4,Zone III
Red algae,2007,1,SAND,Sand,15,Zone III
Red algae,2007,2,ARTCOR,Articulated corallines,59,Zone III
Red algae,2007,2,OTHGRE,Other green algae,5,Zone III
Red algae,2007,2,OTHRED,Other red algae,15,Zone III
Red algae,2007,2,SAND,Sand,21,Zone III
Red algae,2008,1,ARTCOR,Articulated corallines,35,Zone III
Red algae,2008,1,CRUCOR,Crustose corallines,3,Zone III
Red algae,2008,1,OTHGRE,Other green algae,4,Zone III
Red algae,2008,1,OTHINV,Other invertebrates,1,Zone III
Red algae,2008,1,OTHRED,Other red algae,35,Zone III
Red algae,2008,1,PHYALL,Phyllospadix spp,12,Zone III
Red algae,2008,1,ROCK,Bare rock,2,Zone III
Red algae,2008,1,SAND,Sand,6,Zone III
Red algae,2008,2,ARTCOR,Articulated corallines,67,Zone III
Red algae,2008,2,NONCRU,Non-coralline crust,1,Zone III
Red algae,2008,2,OTHGRE,Other green algae,1,Zone III
Red algae,2008,2,OTHRED,Other red algae,12,Zone III
Red algae,2008,2,ROCK,Bare rock,1,Zone III
Red algae,2008,2,SAND,Sand,18,Zone III
Red algae,2009,1,ARTCOR,Articulated corallines,22,Zone III
Red algae,2009,1,OTHRED,Other red algae,47,Zone III
Red algae,2009,1,PHYALL,Phyllospadix spp,18,Zone III
Red algae,2009,1,ROCK,Bare rock,2,Zone III
Red algae,2009,1,SAND,Sand,10,Zone III
Red algae,2009,2,ARTCOR,Articulated corallines,25,Zone III
Red algae,2009,2,OTHRED,Other red algae,25,Zone III
Red algae,2009,2,SAND,Sand,50,Zone III
Red algae,2010,1,ARTCOR,Articulated corallines,22,Zone III
Red algae,2010,1,CRUCOR,Crustose corallines,1,Zone III
Red algae,2010,1,OTHGRE,Other green algae,1,Zone III
Red algae,2010,1,OTHRED,Other red algae,36,Zone III
Red algae,2010,1,PHYALL,Phyllospadix spp,21,Zone III
Red algae,2010,1,ROCK,Bare rock,2,Zone III
Red algae,2010,1,SAND,Sand,15,Zone III
Red algae,2010,2,ARTCOR,Articulated corallines,79,Zone III
Red algae,2010,2,ROCK,Bare rock,4,Zone III
Red algae,2010,2,SAND,Sand,17,Zone III
Red algae,2011,1,ARTCOR,Articulated corallines,36,Zone III
Red algae,2011,1,CRUCOR,Crustose corallines,2,Zone III
Red algae,2011,1,EGRMEN,Egregia menziesii,1,Zone III
Red algae,2011,1,OTHBRO,Other brown algae,2,Zone III
Red algae,2011,1,OTHGRE,Other green algae,2,Zone III
Red algae,2011,1,OTHRED,Other red algae,30,Zone III
Red algae,2011,1,PHYALL,Phyllospadix spp,22,Zone III
Red algae,2011,1,ROCK,Bare rock,1,Zone III
Red algae,2011,1,SAND,Sand,4,Zone III
Red algae,2011,2,ARTCOR,Articulated corallines,56.99999999999999,Zone III
Red algae,2011,2,OTHGRE,Other green algae,3,Zone III
Red algae,2011,2,OTHRED,Other red algae,16,Zone III
Red algae,2011,2,ROCK,Bare rock,13,Zone III
Red algae,2011,2,SARMUT,Sargassum muticum,11,Zone III
Red algae,2012,1,ARTCOR,Articulated corallines,4,Zone III
Red algae,2012,1,EGRMEN,Egregia menziesii,1,Zone III
Red algae,2012,1,OTHRED,Other red algae,57.99999999999999,Zone III
Red algae,2012,1,PHYALL,Phyllospadix spp,26,Zone III
Red algae,2012,1,ROCK,Bare rock,3,Zone III
Red algae,2012,1,SAND,Sand,7.000000000000001,Zone III
Red algae,2012,2,ARTCOR,Articulated corallines,31,Zone III
Red algae,2012,2,OTHRED,Other red algae,56.00000000000001,Zone III
Red algae,2012,2,ROCK,Bare rock,1,Zone III
Red algae,2012,2,SAND,Sand,12,Zone III
Red algae,2013,1,ARTCOR,Articulated corallines,1,Zone III
Red algae,2013,1,CRUCOR,Crustose corallines,2,Zone III
Red algae,2013,1,OTHGRE,Other green algae,1,Zone III
Red algae,2013,1,OTHRED,Other red algae,70,Zone III
Red algae,2013,1,PHYALL,Phyllospadix spp,16,Zone III
Red algae,2013,1,ROCK,Bare rock,3,Zone III
Red algae,2013,1,SAND,Sand,5,Zone III
Red algae,2013,2,ARTCOR,Articulated corallines,35,Zone III
Red algae,2013,2,OTHBRO,Other brown algae,6,Zone III
Red algae,2013,2,OTHGRE,Other green algae,2,Zone III
Red algae,2013,2,OTHRED,Other red algae,28.000000000000004,Zone III
Red algae,2013,2,SAND,Sand,28.999999999999996,Zone III
Red algae,2014,2,ARTCOR,Articulated corallines,15,Zone III
Red algae,2014,2,OTHRED,Other red algae,63,Zone III
Red algae,2014,2,SAND,Sand,22,Zone III
Red algae,2014,1,ANEMON,Anemones (generic),2,Zone III
Red algae,2014,1,ARTCOR,Articulated corallines,4,Zone III
Red algae,2014,1,CRUCOR,Crustose corallines,2,Zone III
Red algae,2014,1,OTHRED,Other red algae,69,Zone III
Red algae,2014,1,PHYALL,Phyllospadix spp,15,Zone III
Red algae,2014,1,ROCK,Bare rock,3,Zone III
Red algae,2014,1,SAND,Sand,5,Zone III
Red algae,2015,1,ARTCOR,Articulated corallines,8,Zone III
Red algae,2015,1,OTHRED,Other red algae,54,Zone III
Red algae,2015,1,PHYALL,Phyllospadix spp,22,Zone III
Red algae,2015,1,ROCK,Bare rock,2,Zone III
Red algae,2015,1,SAND,Sand,13,Zone III
Red algae,2015,2,ARTCOR,Articulated corallines,31,Zone III
Red algae,2015,2,OTHBRO,Other brown algae,46,Zone III
Red algae,2015,2,OTHINV,Other invertebrates,1,Zone III
Red algae,2015,2,ROCK,Bare rock,1,Zone III
Red algae,2015,2,SAND,Sand,20,Zone III
Red algae,2016,1,ARTCOR,Articulated corallines,5,Zone III
Red algae,2016,1,OTHRED,Other red algae,48,Zone III
Red algae,2016,1,PHYALL,Phyllospadix spp,32,Zone III
Red algae,2016,1,ROCK,Bare rock,7.000000000000001,Zone III
Red algae,2016,1,SAND,Sand,7.000000000000001,Zone III
Red algae,2016,1,SARMUT,Sargassum muticum,1,Zone III
Red algae,2016,2,ARTCOR,Articulated corallines,13,Zone III
Red algae,2016,2,OTHRED,Other red algae,66,Zone III
Red algae,2016,2,SAND,Sand,21,Zone III
Red algae,2017,1,ARTCOR,Articulated corallines,17,Zone III
Red algae,2017,1,OTHRED,Other red algae,44,Zone III
Red algae,2017,1,PHYALL,Phyllospadix spp,26,Zone III
Red algae,2017,1,ROCK,Bare rock,6,Zone III
Red algae,2017,1,SAND,Sand,5,Zone III
Red algae,2017,2,ARTCOR,Articulated corallines,6,Zone III
Red algae,2017,2,OTHRED,Other red algae,19,Zone III
Red algae,2017,2,SAND,Sand,51,Zone III
Red algae,2019,1,ARTCOR,Articulated corallines,5,Zone III
Red algae,2019,1,CRUCOR,Crustose corallines,1,Zone III
Red algae,2019,1,OTHRED,Other red algae,56.99999999999999,Zone III
Red algae,2019,1,PHYALL,Phyllospadix spp,20,Zone III
Red algae,2019,1,ROCK,Bare rock,6,Zone III
Red algae,2019,1,SAND,Sand,5,Zone III
Red algae,2019,1,SARMUT,Sargassum muticum,4,Zone III
Red algae,2019,2,ARTCOR,Articulated corallines,6,Zone III
Red algae,2019,2,OTHINV,Other invertebrates,1,Zone III
Red algae,2019,2,OTHRED,Other red algae,70,Zone III
Red algae,2019,2,ROCK,Bare rock,2,Zone III
Red algae,2019,2,SAND,Sand,18,Zone III
Red algae,2020,1,ARTCOR,Articulated corallines,16,Zone III
Red algae,2020,1,CRUCOR,Crustose corallines,2,Zone III
Red algae,2020,1,OTHGRE,Other green algae,1,Zone III
Red algae,2020,1,OTHRED,Other red algae,51,Zone III
Red algae,2020,1,PHYALL,Phyllospadix spp,21,Zone III
Red algae,2020,1,ROCK,Bare rock,2,Zone III
Red algae,2020,1,SAND,Sand,4,Zone III
Red algae,2020,1,SARMUT,Sargassum muticum,3,Zone III
Red algae,2020,2,ARTCOR,Articulated corallines,16,Zone III
Red algae,2020,2,OTHGRE,Other green algae,2,Zone III
Red algae,2020,2,OTHRED,Other red algae,63,Zone III
Red algae,2020,2,ROCK,Bare rock,2,Zone III
Red algae,2020,2,SAND,Sand,17,Zone III
Red algae,2021,1,ARTCOR,Articulated corallines,14.000000000000002,Zone III
Red algae,2021,1,CRUCOR,Crustose corallines,3,Zone III
Red algae,2021,1,OTHRED,Other red algae,50,Zone III
Red algae,2021,1,PHYALL,Phyllospadix spp,26,Zone III
Red algae,2021,1,ROCK,Bare rock,2,Zone III
Red algae,2021,1,SAND,Sand,5,Zone III
Red algae,2021,2,ARTCOR,Articulated corallines,21,Zone III
Red algae,2021,2,OTHRED,Other red algae,46,Zone III
Red algae,2021,2,SAND,Sand,33,Zone III
