survey_year,season_name,season,plot_no,size_class,n,zone
1992,Summer,SU92,2,56,1,Zone I
1992,Summer,SU92,2,57,1,Zone I
1992,Summer,SU92,2,58,3,Zone I
1992,Summer,SU92,2,63,1,Zone I
1992,Summer,SU92,2,64,1,Zone I
1992,Summer,SU92,2,72,1,Zone I
1992,Summer,SU92,3,40,1,Zone I
1992,Summer,SU92,3,41,1,Zone I
1992,Summer,SU92,3,50,1,Zone I
1992,Summer,SU92,3,51,1,Zone I
1992,Summer,SU92,3,53,1,Zone I
1992,Summer,SU92,3,55,2,Zone I
1992,Summer,SU92,3,58,2,Zone I
1992,Summer,SU92,3,59,1,Zone I
1992,Summer,SU92,3,60,1,Zone I
1992,Summer,SU92,3,63,2,Zone I
1992,Summer,SU92,3,64,1,Zone I
1992,Summer,SU92,4,15,1,Zone I
1992,Summer,SU92,4,18,1,Zone I
1992,Summer,SU92,4,21,1,Zone I
1992,Summer,SU92,4,22,1,Zone I
1992,Summer,SU92,4,23,1,Zone I
1992,Summer,SU92,4,24,2,Zone I
1992,Summer,SU92,4,31,1,Zone I
1992,Summer,SU92,4,32,1,Zone I
1992,Summer,SU92,4,36,1,Zone I
1992,Summer,SU92,4,38,1,Zone I
1992,Summer,SU92,4,39,1,Zone I
1992,Summer,SU92,4,40,1,Zone I
1992,Summer,SU92,4,42,1,Zone I
1992,Summer,SU92,4,43,1,Zone I
1992,Summer,SU92,4,44,2,Zone I
1992,Summer,SU92,4,47,1,Zone I
1992,Summer,SU92,4,48,1,Zone I
1992,Summer,SU92,4,49,2,Zone I
1992,Summer,SU92,4,57,3,Zone I
1992,Summer,SU92,4,59,1,Zone I
1992,Summer,SU92,4,60,2,Zone I
1992,Summer,SU92,4,63,1,Zone I
1992,Summer,SU92,4,64,1,Zone I
1992,Summer,SU92,4,65,2,Zone I
1992,Summer,SU92,4,69,1,Zone I
1992,Summer,SU92,4,71,2,Zone I
1992,Summer,SU92,4,74,1,Zone I
1992,Summer,SU92,4,76,1,Zone I
1992,Summer,SU92,4,79,1,Zone I
1992,Summer,SU92,5,17,3,Zone I
1992,Summer,SU92,5,19,1,Zone I
1992,Summer,SU92,5,20,1,Zone I
1992,Summer,SU92,5,24,1,Zone I
1992,Summer,SU92,5,27,1,Zone I
1992,Summer,SU92,5,32,1,Zone I
1992,Summer,SU92,5,33,1,Zone I
1992,Summer,SU92,5,35,2,Zone I
1992,Summer,SU92,5,37,1,Zone I
1992,Summer,SU92,5,39,2,Zone I
1992,Summer,SU92,5,42,2,Zone I
1992,Summer,SU92,5,43,1,Zone I
1992,Summer,SU92,5,44,2,Zone I
1992,Summer,SU92,5,47,1,Zone I
1992,Summer,SU92,5,49,1,Zone I
1992,Summer,SU92,5,50,2,Zone I
1992,Summer,SU92,5,51,2,Zone I
1992,Summer,SU92,5,55,2,Zone I
1992,Summer,SU92,5,56,1,Zone I
1992,Summer,SU92,5,57,1,Zone I
1992,Summer,SU92,5,58,3,Zone I
1992,Fall,FA92,1,23,1,Zone I
1992,Fall,FA92,1,24,1,Zone I
1992,Fall,FA92,1,27,1,Zone I
1992,Fall,FA92,1,28,2,Zone I
1992,Fall,FA92,1,29,1,Zone I
1992,Fall,FA92,1,30,2,Zone I
1992,Fall,FA92,1,31,1,Zone I
1992,Fall,FA92,1,33,1,Zone I
1992,Fall,FA92,1,40,1,Zone I
1992,Fall,FA92,1,41,1,Zone I
1992,Fall,FA92,1,45,1,Zone I
1992,Fall,FA92,1,48,1,Zone I
1992,Fall,FA92,1,50,2,Zone I
1992,Fall,FA92,1,51,2,Zone I
1992,Fall,FA92,1,52,2,Zone I
1992,Fall,FA92,1,53,1,Zone I
1992,Fall,FA92,1,54,1,Zone I
1992,Fall,FA92,1,55,1,Zone I
1992,Fall,FA92,1,56,1,Zone I
1992,Fall,FA92,1,57,1,Zone I
1992,Fall,FA92,1,58,1,Zone I
1992,Fall,FA92,1,61,1,Zone I
1992,Fall,FA92,2,17,1,Zone I
1992,Fall,FA92,2,18,1,Zone I
1992,Fall,FA92,2,20,1,Zone I
1992,Fall,FA92,2,21,1,Zone I
1992,Fall,FA92,2,22,4,Zone I
1992,Fall,FA92,2,23,3,Zone I
1992,Fall,FA92,2,24,3,Zone I
1992,Fall,FA92,2,25,2,Zone I
1992,Fall,FA92,2,26,1,Zone I
1992,Fall,FA92,2,27,1,Zone I
1992,Fall,FA92,2,28,3,Zone I
1992,Fall,FA92,2,30,1,Zone I
1992,Fall,FA92,2,32,1,Zone I
1992,Fall,FA92,2,33,2,Zone I
1992,Fall,FA92,2,36,1,Zone I
1992,Fall,FA92,2,37,1,Zone I
1992,Fall,FA92,2,38,1,Zone I
1992,Fall,FA92,2,40,2,Zone I
1992,Fall,FA92,2,41,1,Zone I
1992,Fall,FA92,2,42,4,Zone I
1992,Fall,FA92,2,43,3,Zone I
1992,Fall,FA92,2,44,2,Zone I
1992,Fall,FA92,2,45,2,Zone I
1992,Fall,FA92,2,48,1,Zone I
1992,Fall,FA92,2,49,1,Zone I
1992,Fall,FA92,2,50,1,Zone I
1992,Fall,FA92,2,51,1,Zone I
1992,Fall,FA92,2,52,2,Zone I
1992,Fall,FA92,2,53,5,Zone I
1992,Fall,FA92,2,54,1,Zone I
1992,Fall,FA92,2,55,2,Zone I
1992,Fall,FA92,2,56,2,Zone I
1992,Fall,FA92,2,57,1,Zone I
1992,Fall,FA92,2,58,1,Zone I
1992,Fall,FA92,2,59,2,Zone I
1992,Fall,FA92,2,60,3,Zone I
1992,Fall,FA92,2,61,1,Zone I
1992,Fall,FA92,2,64,1,Zone I
1992,Fall,FA92,2,66,1,Zone I
1992,Fall,FA92,2,75,1,Zone I
1992,Fall,FA92,3,22,1,Zone I
1992,Fall,FA92,3,30,1,Zone I
1992,Fall,FA92,3,47,2,Zone I
1992,Fall,FA92,3,53,2,Zone I
1992,Fall,FA92,3,57,1,Zone I
1992,Fall,FA92,3,59,2,Zone I
1992,Fall,FA92,3,60,1,Zone I
1992,Fall,FA92,3,61,2,Zone I
1992,Fall,FA92,3,62,1,Zone I
1992,Fall,FA92,3,63,3,Zone I
1992,Fall,FA92,3,66,1,Zone I
1992,Fall,FA92,4,15,2,Zone I
1992,Fall,FA92,4,23,2,Zone I
1992,Fall,FA92,4,25,1,Zone I
1992,Fall,FA92,4,27,1,Zone I
1992,Fall,FA92,4,30,1,Zone I
1992,Fall,FA92,4,31,1,Zone I
1992,Fall,FA92,4,32,1,Zone I
1992,Fall,FA92,4,33,1,Zone I
1992,Fall,FA92,4,36,1,Zone I
1992,Fall,FA92,4,42,1,Zone I
1992,Fall,FA92,4,44,1,Zone I
1992,Fall,FA92,4,45,2,Zone I
1992,Fall,FA92,4,46,1,Zone I
1992,Fall,FA92,4,51,1,Zone I
1992,Fall,FA92,4,52,4,Zone I
1992,Fall,FA92,4,53,1,Zone I
1992,Fall,FA92,4,54,1,Zone I
1992,Fall,FA92,4,57,2,Zone I
1992,Fall,FA92,4,58,1,Zone I
1992,Fall,FA92,4,59,2,Zone I
1992,Fall,FA92,4,61,1,Zone I
1992,Fall,FA92,4,62,1,Zone I
1992,Fall,FA92,4,63,1,Zone I
1992,Fall,FA92,4,65,1,Zone I
1992,Fall,FA92,4,67,1,Zone I
1992,Fall,FA92,4,68,2,Zone I
1992,Fall,FA92,4,69,1,Zone I
1992,Fall,FA92,4,71,1,Zone I
1992,Fall,FA92,4,75,1,Zone I
1992,Fall,FA92,4,78,2,Zone I
1992,Fall,FA92,4,79,1,Zone I
1992,Fall,FA92,4,83,1,Zone I
1992,Fall,FA92,4,84,1,Zone I
1992,Fall,FA92,5,19,1,Zone I
1992,Fall,FA92,5,20,1,Zone I
1992,Fall,FA92,5,21,1,Zone I
1992,Fall,FA92,5,23,3,Zone I
1992,Fall,FA92,5,24,2,Zone I
1992,Fall,FA92,5,25,1,Zone I
1992,Fall,FA92,5,26,2,Zone I
1992,Fall,FA92,5,27,1,Zone I
1992,Fall,FA92,5,28,1,Zone I
1992,Fall,FA92,5,29,1,Zone I
1992,Fall,FA92,5,30,2,Zone I
1992,Fall,FA92,5,31,1,Zone I
1992,Fall,FA92,5,35,2,Zone I
1992,Fall,FA92,5,38,1,Zone I
1992,Fall,FA92,5,39,1,Zone I
1992,Fall,FA92,5,40,3,Zone I
1992,Fall,FA92,5,43,1,Zone I
1992,Fall,FA92,5,45,2,Zone I
1992,Fall,FA92,5,46,1,Zone I
1992,Fall,FA92,5,47,2,Zone I
1992,Fall,FA92,5,48,1,Zone I
1992,Fall,FA92,5,50,1,Zone I
1992,Fall,FA92,5,52,4,Zone I
1992,Fall,FA92,5,53,1,Zone I
1992,Fall,FA92,5,57,2,Zone I
1992,Fall,FA92,5,58,1,Zone I
1992,Fall,FA92,5,62,1,Zone I
1992,Fall,FA92,5,64,1,Zone I
1993,Spring,SP93,1,22,1,Zone I
1993,Spring,SP93,1,29,1,Zone I
1993,Spring,SP93,1,30,2,Zone I
1993,Spring,SP93,1,31,1,Zone I
1993,Spring,SP93,1,32,1,Zone I
1993,Spring,SP93,1,34,1,Zone I
1993,Spring,SP93,1,35,1,Zone I
1993,Spring,SP93,1,36,1,Zone I
1993,Spring,SP93,1,39,1,Zone I
1993,Spring,SP93,1,43,1,Zone I
1993,Spring,SP93,1,44,1,Zone I
1993,Spring,SP93,1,46,1,Zone I
1993,Spring,SP93,1,48,1,Zone I
1993,Spring,SP93,1,49,1,Zone I
1993,Spring,SP93,1,50,3,Zone I
1993,Spring,SP93,1,51,4,Zone I
1993,Spring,SP93,1,52,1,Zone I
1993,Spring,SP93,1,54,1,Zone I
1993,Spring,SP93,1,55,1,Zone I
1993,Spring,SP93,1,56,1,Zone I
1993,Spring,SP93,1,58,1,Zone I
1993,Spring,SP93,1,66,1,Zone I
1993,Spring,SP93,2,20,1,Zone I
1993,Spring,SP93,2,23,1,Zone I
1993,Spring,SP93,2,24,1,Zone I
1993,Spring,SP93,2,25,1,Zone I
1993,Spring,SP93,2,26,1,Zone I
1993,Spring,SP93,2,28,2,Zone I
1993,Spring,SP93,2,30,1,Zone I
1993,Spring,SP93,2,31,1,Zone I
1993,Spring,SP93,2,32,2,Zone I
1993,Spring,SP93,2,34,2,Zone I
1993,Spring,SP93,2,35,3,Zone I
1993,Spring,SP93,2,36,1,Zone I
1993,Spring,SP93,2,37,1,Zone I
1993,Spring,SP93,2,39,3,Zone I
1993,Spring,SP93,2,41,3,Zone I
1993,Spring,SP93,2,42,2,Zone I
1993,Spring,SP93,2,43,1,Zone I
1993,Spring,SP93,2,44,1,Zone I
1993,Spring,SP93,2,45,2,Zone I
1993,Spring,SP93,2,48,1,Zone I
1993,Spring,SP93,2,51,3,Zone I
1993,Spring,SP93,2,52,1,Zone I
1993,Spring,SP93,2,53,2,Zone I
1993,Spring,SP93,2,54,2,Zone I
1993,Spring,SP93,2,55,3,Zone I
1993,Spring,SP93,2,56,1,Zone I
1993,Spring,SP93,2,57,1,Zone I
1993,Spring,SP93,2,58,2,Zone I
1993,Spring,SP93,2,59,1,Zone I
1993,Spring,SP93,2,60,3,Zone I
1993,Spring,SP93,2,61,1,Zone I
1993,Spring,SP93,2,66,1,Zone I
1993,Spring,SP93,2,69,1,Zone I
1993,Spring,SP93,2,74,1,Zone I
1993,Spring,SP93,3,30,1,Zone I
1993,Spring,SP93,3,31,1,Zone I
1993,Spring,SP93,3,32,1,Zone I
1993,Spring,SP93,3,50,1,Zone I
1993,Spring,SP93,3,53,1,Zone I
1993,Spring,SP93,3,56,1,Zone I
1993,Spring,SP93,3,59,1,Zone I
1993,Spring,SP93,3,60,2,Zone I
1993,Spring,SP93,3,65,1,Zone I
1993,Spring,SP93,3,66,1,Zone I
1993,Spring,SP93,4,22,1,Zone I
1993,Spring,SP93,4,28,1,Zone I
1993,Spring,SP93,4,30,1,Zone I
1993,Spring,SP93,4,31,1,Zone I
1993,Spring,SP93,4,32,1,Zone I
1993,Spring,SP93,4,34,3,Zone I
1993,Spring,SP93,4,35,1,Zone I
1993,Spring,SP93,4,41,1,Zone I
1993,Spring,SP93,4,45,1,Zone I
1993,Spring,SP93,4,47,3,Zone I
1993,Spring,SP93,4,50,3,Zone I
1993,Spring,SP93,4,52,1,Zone I
1993,Spring,SP93,4,53,1,Zone I
1993,Spring,SP93,4,54,2,Zone I
1993,Spring,SP93,4,55,2,Zone I
1993,Spring,SP93,4,61,3,Zone I
1993,Spring,SP93,4,66,2,Zone I
1993,Spring,SP93,4,67,3,Zone I
1993,Spring,SP93,4,73,1,Zone I
1993,Spring,SP93,4,74,1,Zone I
1993,Spring,SP93,4,75,1,Zone I
1993,Spring,SP93,4,79,1,Zone I
1993,Spring,SP93,4,82,2,Zone I
1993,Spring,SP93,5,15,1,Zone I
1993,Spring,SP93,5,18,1,Zone I
1993,Spring,SP93,5,20,1,Zone I
1993,Spring,SP93,5,21,2,Zone I
1993,Spring,SP93,5,22,2,Zone I
1993,Spring,SP93,5,23,1,Zone I
1993,Spring,SP93,5,24,1,Zone I
1993,Spring,SP93,5,26,1,Zone I
1993,Spring,SP93,5,27,1,Zone I
1993,Spring,SP93,5,28,1,Zone I
1993,Spring,SP93,5,29,3,Zone I
1993,Spring,SP93,5,31,3,Zone I
1993,Spring,SP93,5,32,1,Zone I
1993,Spring,SP93,5,33,1,Zone I
1993,Spring,SP93,5,34,1,Zone I
1993,Spring,SP93,5,35,1,Zone I
1993,Spring,SP93,5,36,3,Zone I
1993,Spring,SP93,5,39,1,Zone I
1993,Spring,SP93,5,40,2,Zone I
1993,Spring,SP93,5,42,1,Zone I
1993,Spring,SP93,5,43,1,Zone I
1993,Spring,SP93,5,44,1,Zone I
1993,Spring,SP93,5,46,1,Zone I
1993,Spring,SP93,5,48,3,Zone I
1993,Spring,SP93,5,50,2,Zone I
1993,Spring,SP93,5,51,1,Zone I
1993,Spring,SP93,5,52,2,Zone I
1993,Spring,SP93,5,55,2,Zone I
1993,Spring,SP93,5,57,2,Zone I
1993,Spring,SP93,5,63,1,Zone I
1993,Fall,FA93,1,25,1,Zone I
1993,Fall,FA93,1,32,1,Zone I
1993,Fall,FA93,1,34,1,Zone I
1993,Fall,FA93,1,35,1,Zone I
1993,Fall,FA93,1,36,1,Zone I
1993,Fall,FA93,1,38,1,Zone I
1993,Fall,FA93,1,39,1,Zone I
1993,Fall,FA93,1,41,1,Zone I
1993,Fall,FA93,1,42,1,Zone I
1993,Fall,FA93,1,43,1,Zone I
1993,Fall,FA93,1,46,2,Zone I
1993,Fall,FA93,1,49,1,Zone I
1993,Fall,FA93,1,51,1,Zone I
1993,Fall,FA93,1,52,2,Zone I
1993,Fall,FA93,1,53,2,Zone I
1993,Fall,FA93,1,55,1,Zone I
1993,Fall,FA93,1,58,1,Zone I
1993,Fall,FA93,1,59,1,Zone I
1993,Fall,FA93,1,60,1,Zone I
1993,Fall,FA93,1,61,2,Zone I
1993,Fall,FA93,1,62,2,Zone I
1993,Fall,FA93,1,65,1,Zone I
1993,Fall,FA93,1,71,1,Zone I
1993,Fall,FA93,2,15,2,Zone I
1993,Fall,FA93,2,16,1,Zone I
1993,Fall,FA93,2,17,4,Zone I
1993,Fall,FA93,2,18,1,Zone I
1993,Fall,FA93,2,19,1,Zone I
1993,Fall,FA93,2,20,2,Zone I
1993,Fall,FA93,2,21,2,Zone I
1993,Fall,FA93,2,22,2,Zone I
1993,Fall,FA93,2,23,2,Zone I
1993,Fall,FA93,2,26,1,Zone I
1993,Fall,FA93,2,28,1,Zone I
1993,Fall,FA93,2,30,1,Zone I
1993,Fall,FA93,2,31,3,Zone I
1993,Fall,FA93,2,32,1,Zone I
1993,Fall,FA93,2,33,2,Zone I
1993,Fall,FA93,2,34,1,Zone I
1993,Fall,FA93,2,35,1,Zone I
1993,Fall,FA93,2,36,1,Zone I
1993,Fall,FA93,2,37,1,Zone I
1993,Fall,FA93,2,38,1,Zone I
1993,Fall,FA93,2,40,3,Zone I
1993,Fall,FA93,2,42,3,Zone I
1993,Fall,FA93,2,43,2,Zone I
1993,Fall,FA93,2,44,1,Zone I
1993,Fall,FA93,2,45,1,Zone I
1993,Fall,FA93,2,46,3,Zone I
1993,Fall,FA93,2,48,2,Zone I
1993,Fall,FA93,2,49,1,Zone I
1993,Fall,FA93,2,50,1,Zone I
1993,Fall,FA93,2,51,2,Zone I
1993,Fall,FA93,2,52,1,Zone I
1993,Fall,FA93,2,53,1,Zone I
1993,Fall,FA93,2,54,1,Zone I
1993,Fall,FA93,2,55,3,Zone I
1993,Fall,FA93,2,56,2,Zone I
1993,Fall,FA93,2,57,1,Zone I
1993,Fall,FA93,2,59,5,Zone I
1993,Fall,FA93,2,61,1,Zone I
1993,Fall,FA93,2,66,1,Zone I
1993,Fall,FA93,2,68,1,Zone I
1993,Fall,FA93,2,76,1,Zone I
1993,Fall,FA93,3,18,1,Zone I
1993,Fall,FA93,3,20,2,Zone I
1993,Fall,FA93,3,24,2,Zone I
1993,Fall,FA93,3,26,2,Zone I
1993,Fall,FA93,3,28,1,Zone I
1993,Fall,FA93,3,30,1,Zone I
1993,Fall,FA93,3,42,1,Zone I
1993,Fall,FA93,3,43,1,Zone I
1993,Fall,FA93,3,46,1,Zone I
1993,Fall,FA93,3,54,1,Zone I
1993,Fall,FA93,3,57,1,Zone I
1993,Fall,FA93,3,59,1,Zone I
1993,Fall,FA93,3,63,1,Zone I
1993,Fall,FA93,3,69,1,Zone I
1993,Fall,FA93,4,19,2,Zone I
1993,Fall,FA93,4,20,1,Zone I
1993,Fall,FA93,4,21,1,Zone I
1993,Fall,FA93,4,22,1,Zone I
1993,Fall,FA93,4,23,1,Zone I
1993,Fall,FA93,4,24,1,Zone I
1993,Fall,FA93,4,26,1,Zone I
1993,Fall,FA93,4,27,1,Zone I
1993,Fall,FA93,4,34,1,Zone I
1993,Fall,FA93,4,35,1,Zone I
1993,Fall,FA93,4,36,1,Zone I
1993,Fall,FA93,4,37,1,Zone I
1993,Fall,FA93,4,40,1,Zone I
1993,Fall,FA93,4,41,1,Zone I
1993,Fall,FA93,4,42,2,Zone I
1993,Fall,FA93,4,43,1,Zone I
1993,Fall,FA93,4,44,1,Zone I
1993,Fall,FA93,4,46,1,Zone I
1993,Fall,FA93,4,48,1,Zone I
1993,Fall,FA93,4,51,2,Zone I
1993,Fall,FA93,4,52,1,Zone I
1993,Fall,FA93,4,54,4,Zone I
1993,Fall,FA93,4,57,2,Zone I
1993,Fall,FA93,4,58,1,Zone I
1993,Fall,FA93,4,59,2,Zone I
1993,Fall,FA93,4,60,4,Zone I
1993,Fall,FA93,4,67,2,Zone I
1993,Fall,FA93,4,69,1,Zone I
1993,Fall,FA93,4,71,1,Zone I
1993,Fall,FA93,4,76,1,Zone I
1993,Fall,FA93,4,77,1,Zone I
1993,Fall,FA93,4,78,1,Zone I
1993,Fall,FA93,4,81,1,Zone I
1993,Fall,FA93,4,82,1,Zone I
1993,Fall,FA93,4,85,1,Zone I
1993,Fall,FA93,5,16,1,Zone I
1993,Fall,FA93,5,18,1,Zone I
1993,Fall,FA93,5,19,1,Zone I
1993,Fall,FA93,5,22,1,Zone I
1993,Fall,FA93,5,24,1,Zone I
1993,Fall,FA93,5,25,1,Zone I
1993,Fall,FA93,5,27,1,Zone I
1993,Fall,FA93,5,28,1,Zone I
1993,Fall,FA93,5,30,1,Zone I
1993,Fall,FA93,5,31,1,Zone I
1993,Fall,FA93,5,32,1,Zone I
1993,Fall,FA93,5,33,3,Zone I
1993,Fall,FA93,5,34,1,Zone I
1993,Fall,FA93,5,35,4,Zone I
1993,Fall,FA93,5,36,2,Zone I
1993,Fall,FA93,5,37,2,Zone I
1993,Fall,FA93,5,38,1,Zone I
1993,Fall,FA93,5,39,1,Zone I
1993,Fall,FA93,5,40,1,Zone I
1993,Fall,FA93,5,41,2,Zone I
1993,Fall,FA93,5,42,3,Zone I
1993,Fall,FA93,5,43,2,Zone I
1993,Fall,FA93,5,44,1,Zone I
1993,Fall,FA93,5,46,2,Zone I
1993,Fall,FA93,5,47,2,Zone I
1993,Fall,FA93,5,48,1,Zone I
1993,Fall,FA93,5,49,1,Zone I
1993,Fall,FA93,5,50,1,Zone I
1993,Fall,FA93,5,51,2,Zone I
1993,Fall,FA93,5,56,2,Zone I
1993,Fall,FA93,5,57,1,Zone I
1993,Fall,FA93,5,58,2,Zone I
1993,Fall,FA93,5,59,1,Zone I
1993,Fall,FA93,5,61,1,Zone I
1993,Fall,FA93,5,65,1,Zone I
1994,Spring,SP94,1,30,1,Zone I
1994,Spring,SP94,1,37,2,Zone I
1994,Spring,SP94,1,43,1,Zone I
1994,Spring,SP94,1,45,1,Zone I
1994,Spring,SP94,1,46,1,Zone I
1994,Spring,SP94,1,47,2,Zone I
1994,Spring,SP94,1,48,1,Zone I
1994,Spring,SP94,1,49,3,Zone I
1994,Spring,SP94,1,50,1,Zone I
1994,Spring,SP94,1,51,1,Zone I
1994,Spring,SP94,1,52,1,Zone I
1994,Spring,SP94,1,54,1,Zone I
1994,Spring,SP94,1,55,2,Zone I
1994,Spring,SP94,1,57,1,Zone I
1994,Spring,SP94,1,58,1,Zone I
1994,Spring,SP94,1,60,1,Zone I
1994,Spring,SP94,1,61,2,Zone I
1994,Spring,SP94,1,62,1,Zone I
1994,Spring,SP94,1,65,1,Zone I
1994,Spring,SP94,1,69,1,Zone I
1994,Spring,SP94,1,70,1,Zone I
1994,Spring,SP94,2,18,1,Zone I
1994,Spring,SP94,2,19,1,Zone I
1994,Spring,SP94,2,21,1,Zone I
1994,Spring,SP94,2,22,1,Zone I
1994,Spring,SP94,2,23,1,Zone I
1994,Spring,SP94,2,25,1,Zone I
1994,Spring,SP94,2,26,1,Zone I
1994,Spring,SP94,2,27,3,Zone I
1994,Spring,SP94,2,28,2,Zone I
1994,Spring,SP94,2,29,3,Zone I
1994,Spring,SP94,2,31,1,Zone I
1994,Spring,SP94,2,32,2,Zone I
1994,Spring,SP94,2,34,3,Zone I
1994,Spring,SP94,2,35,1,Zone I
1994,Spring,SP94,2,36,1,Zone I
1994,Spring,SP94,2,37,1,Zone I
1994,Spring,SP94,2,40,4,Zone I
1994,Spring,SP94,2,41,3,Zone I
1994,Spring,SP94,2,42,1,Zone I
1994,Spring,SP94,2,44,2,Zone I
1994,Spring,SP94,2,46,2,Zone I
1994,Spring,SP94,2,47,2,Zone I
1994,Spring,SP94,2,48,1,Zone I
1994,Spring,SP94,2,50,2,Zone I
1994,Spring,SP94,2,51,3,Zone I
1994,Spring,SP94,2,53,1,Zone I
1994,Spring,SP94,2,54,1,Zone I
1994,Spring,SP94,2,55,2,Zone I
1994,Spring,SP94,2,56,1,Zone I
1994,Spring,SP94,2,58,1,Zone I
1994,Spring,SP94,2,60,1,Zone I
1994,Spring,SP94,2,62,1,Zone I
1994,Spring,SP94,2,65,1,Zone I
1994,Spring,SP94,2,70,1,Zone I
1994,Spring,SP94,2,74,1,Zone I
1994,Spring,SP94,3,24,1,Zone I
1994,Spring,SP94,3,30,2,Zone I
1994,Spring,SP94,3,31,1,Zone I
1994,Spring,SP94,3,33,1,Zone I
1994,Spring,SP94,3,34,1,Zone I
1994,Spring,SP94,3,35,1,Zone I
1994,Spring,SP94,3,44,1,Zone I
1994,Spring,SP94,3,46,1,Zone I
1994,Spring,SP94,3,48,1,Zone I
1994,Spring,SP94,3,50,1,Zone I
1994,Spring,SP94,3,54,1,Zone I
1994,Spring,SP94,3,59,1,Zone I
1994,Spring,SP94,3,60,1,Zone I
1994,Spring,SP94,3,61,1,Zone I
1994,Spring,SP94,3,69,1,Zone I
1994,Spring,SP94,4,20,1,Zone I
1994,Spring,SP94,4,22,1,Zone I
1994,Spring,SP94,4,26,1,Zone I
1994,Spring,SP94,4,27,2,Zone I
1994,Spring,SP94,4,28,1,Zone I
1994,Spring,SP94,4,30,2,Zone I
1994,Spring,SP94,4,36,2,Zone I
1994,Spring,SP94,4,38,2,Zone I
1994,Spring,SP94,4,40,1,Zone I
1994,Spring,SP94,4,42,1,Zone I
1994,Spring,SP94,4,43,1,Zone I
1994,Spring,SP94,4,44,1,Zone I
1994,Spring,SP94,4,45,1,Zone I
1994,Spring,SP94,4,48,1,Zone I
1994,Spring,SP94,4,52,2,Zone I
1994,Spring,SP94,4,53,2,Zone I
1994,Spring,SP94,4,54,2,Zone I
1994,Spring,SP94,4,55,1,Zone I
1994,Spring,SP94,4,56,2,Zone I
1994,Spring,SP94,4,59,1,Zone I
1994,Spring,SP94,4,60,1,Zone I
1994,Spring,SP94,4,62,1,Zone I
1994,Spring,SP94,4,63,2,Zone I
1994,Spring,SP94,4,66,1,Zone I
1994,Spring,SP94,4,71,1,Zone I
1994,Spring,SP94,4,72,1,Zone I
1994,Spring,SP94,4,78,1,Zone I
1994,Spring,SP94,4,79,1,Zone I
1994,Spring,SP94,4,81,1,Zone I
1994,Spring,SP94,4,84,1,Zone I
1994,Spring,SP94,5,21,1,Zone I
1994,Spring,SP94,5,22,1,Zone I
1994,Spring,SP94,5,26,2,Zone I
1994,Spring,SP94,5,27,2,Zone I
1994,Spring,SP94,5,28,1,Zone I
1994,Spring,SP94,5,30,2,Zone I
1994,Spring,SP94,5,31,1,Zone I
1994,Spring,SP94,5,33,4,Zone I
1994,Spring,SP94,5,34,3,Zone I
1994,Spring,SP94,5,35,2,Zone I
1994,Spring,SP94,5,37,2,Zone I
1994,Spring,SP94,5,38,5,Zone I
1994,Spring,SP94,5,39,2,Zone I
1994,Spring,SP94,5,42,2,Zone I
1994,Spring,SP94,5,43,2,Zone I
1994,Spring,SP94,5,44,4,Zone I
1994,Spring,SP94,5,45,2,Zone I
1994,Spring,SP94,5,46,2,Zone I
1994,Spring,SP94,5,48,1,Zone I
1994,Spring,SP94,5,51,2,Zone I
1994,Spring,SP94,5,57,3,Zone I
1994,Spring,SP94,5,58,1,Zone I
1994,Spring,SP94,5,59,1,Zone I
1994,Spring,SP94,5,60,1,Zone I
1994,Fall,FA94,1,17,1,Zone I
1994,Fall,FA94,1,29,1,Zone I
1994,Fall,FA94,1,31,1,Zone I
1994,Fall,FA94,1,32,1,Zone I
1994,Fall,FA94,1,33,1,Zone I
1994,Fall,FA94,1,34,1,Zone I
1994,Fall,FA94,1,38,1,Zone I
1994,Fall,FA94,1,40,1,Zone I
1994,Fall,FA94,1,43,3,Zone I
1994,Fall,FA94,1,44,1,Zone I
1994,Fall,FA94,1,45,1,Zone I
1994,Fall,FA94,1,46,2,Zone I
1994,Fall,FA94,1,49,1,Zone I
1994,Fall,FA94,1,50,4,Zone I
1994,Fall,FA94,1,51,1,Zone I
1994,Fall,FA94,1,52,1,Zone I
1994,Fall,FA94,1,65,1,Zone I
1994,Fall,FA94,1,69,1,Zone I
1994,Fall,FA94,2,16,2,Zone I
1994,Fall,FA94,2,18,1,Zone I
1994,Fall,FA94,2,19,1,Zone I
1994,Fall,FA94,2,21,2,Zone I
1994,Fall,FA94,2,23,1,Zone I
1994,Fall,FA94,2,24,1,Zone I
1994,Fall,FA94,2,25,1,Zone I
1994,Fall,FA94,2,26,1,Zone I
1994,Fall,FA94,2,29,2,Zone I
1994,Fall,FA94,2,30,1,Zone I
1994,Fall,FA94,2,31,1,Zone I
1994,Fall,FA94,2,32,1,Zone I
1994,Fall,FA94,2,34,2,Zone I
1994,Fall,FA94,2,35,1,Zone I
1994,Fall,FA94,2,36,1,Zone I
1994,Fall,FA94,2,37,3,Zone I
1994,Fall,FA94,2,39,4,Zone I
1994,Fall,FA94,2,40,3,Zone I
1994,Fall,FA94,2,41,1,Zone I
1994,Fall,FA94,2,44,4,Zone I
1994,Fall,FA94,2,46,1,Zone I
1994,Fall,FA94,2,47,2,Zone I
1994,Fall,FA94,2,49,3,Zone I
1994,Fall,FA94,2,50,2,Zone I
